12451,2015:11:08:00:00:00,2015:11:09:00:00:00
12452,2015:11:14:00:00:00,2015:11:15:00:00:00
12455,2015:11:16:00:00:00,2015:11:17:00:00:00
12459,2015:11:29:00:00:00,2015:11:30:00:00:00
12460,2015:11:27:00:00:00,2015:11:28:00:00:00
12462,2015:12:08:00:00:00,2015:12:09:00:00:00
12467,2015:12:10:00:00:00,2015:12:11:00:00:00
12471,2015:12:17:00:00:00,2015:12:18:00:00:00
12476,2016:01:05:00:00:00,2016:01:06:00:00:00
12477,2016:01:06:00:00:00,2016:01:07:00:00:00
12478,2016:01:05:00:00:00,2016:01:06:00:00:00
12480,2016:01:11:00:00:00,2016:01:12:00:00:00
12483,2016:01:11:00:00:00,2016:01:12:00:00:00
12484,2016:01:13:00:00:00,2016:01:14:00:00:00
12485,2016:01:18:00:00:00,2016:01:19:00:00:00
12486,2016:01:22:00:00:00,2016:01:23:00:00:00
12498,2016:02:13:00:00:00,2016:02:14:00:00:00
12499,2016:02:14:00:00:00,2016:02:15:00:00:00
12508,2016:02:29:00:00:00,2016:03:01:00:00:00
12509,2016:03:01:00:00:00,2016:03:02:00:00:00
12510,2016:03:06:00:00:00,2016:03:07:00:00:00
12511,2016:03:05:00:00:00,2016:03:06:00:00:00
12512,2016:03:04:00:00:00,2016:03:05:00:00:00
12513,2016:03:07:00:00:00,2016:03:08:00:00:00
12519,2016:03:14:00:00:00,2016:03:15:00:00:00
12520,2016:03:13:00:00:00,2016:03:14:00:00:00
12525,2016:03:18:00:00:00,2016:03:19:00:00:00
12526,2016:03:29:00:00:00,2016:03:30:00:00:00
12531,2016:04:17:00:00:00,2016:04:18:00:00:00
12532,2016:04:20:00:00:00,2016:04:21:00:00:00
12533,2016:04:25:00:00:00,2016:04:26:00:00:00
12534,2016:04:27:00:00:00,2016:04:28:00:00:00
12536,2016:04:30:00:00:00,2016:05:01:00:00:00
12538,2016:04:29:00:00:00,2016:04:30:00:00:00
12542,2016:05:09:00:00:00,2016:05:10:00:00:00
12549,2016:05:29:00:00:00,2016:05:30:00:00:00
12553,2016:06:15:00:00:00,2016:06:16:00:00:00
12556,2016:06:22:00:00:00,2016:06:23:00:00:00
12560,2016:07:08:00:00:00,2016:07:09:00:00:00
12562,2016:07:12:00:00:00,2016:07:13:00:00:00
12563,2016:07:12:00:00:00,2016:07:13:00:00:00
12564,2016:07:13:00:00:00,2016:07:14:00:00:00
12566,2016:07:16:00:00:00,2016:07:17:00:00:00
12568,2016:07:17:00:00:00,2016:07:18:00:00:00
12569,2016:07:20:00:00:00,2016:07:21:00:00:00
12570,2016:08:01:00:00:00,2016:08:02:00:00:00
12575,2016:08:12:00:00:00,2016:08:13:00:00:00
12576,2016:08:13:00:00:00,2016:08:14:00:00:00
12577,2016:08:13:00:00:00,2016:08:14:00:00:00
12578,2016:08:19:00:00:00,2016:08:20:00:00:00
12579,2016:08:23:00:00:00,2016:08:24:00:00:00
12580,2016:08:26:00:00:00,2016:08:27:00:00:00
12581,2016:08:27:00:00:00,2016:08:28:00:00:00
12584,2016:09:03:00:00:00,2016:09:04:00:00:00
12585,2016:09:05:00:00:00,2016:09:06:00:00:00
12587,2016:09:05:00:00:00,2016:09:06:00:00:00
12591,2016:09:11:00:00:00,2016:09:12:00:00:00
12592,2016:09:20:00:00:00,2016:09:21:00:00:00
12598,2016:10:06:00:00:00,2016:10:07:00:00:00
12599,2016:10:08:00:00:00,2016:10:09:00:00:00
12600,2016:10:11:00:00:00,2016:10:12:00:00:00
12602,2016:10:16:00:00:00,2016:10:17:00:00:00
12603,2016:10:21:00:00:00,2016:10:22:00:00:00
12605,2016:11:01:00:00:00,2016:11:02:00:00:00
12606,2016:11:07:00:00:00,2016:11:08:00:00:00
12610,2016:11:14:00:00:00,2016:11:15:00:00:00
12611,2016:11:21:00:00:00,2016:11:22:00:00:00
12612,2016:11:28:00:00:00,2016:11:29:00:00:00
12614,2016:11:30:00:00:00,2016:12:01:00:00:00
12619,2016:12:19:00:00:00,2016:12:20:00:00:00
12625,2017:01:17:00:00:00,2017:01:18:00:00:00
12626,2017:01:18:00:00:00,2017:01:19:00:00:00
12627,2017:01:22:00:00:00,2017:01:23:00:00:00
12629,2017:01:28:00:00:00,2017:01:29:00:00:00
12630,2017:02:02:00:00:00,2017:02:03:00:00:00
12634,2017:02:10:00:00:00,2017:02:11:00:00:00
12635,2017:02:10:00:00:00,2017:02:11:00:00:00
12636,2017:02:19:00:00:00,2017:02:20:00:00:00
12637,2017:02:23:00:00:00,2017:02:24:00:00:00
12640,2017:02:27:00:00:00,2017:02:28:00:00:00
12641,2017:03:02:00:00:00,2017:03:03:00:00:00
12643,2017:03:26:00:00:00,2017:03:27:00:00:00
12648,2017:04:06:00:00:00,2017:04:07:00:00:00
12650,2017:04:14:00:00:00,2017:04:15:00:00:00
12651,2017:04:23:00:00:00,2017:04:24:00:00:00
12652,2017:04:24:00:00:00,2017:04:25:00:00:00
12653,2017:04:26:00:00:00,2017:04:27:00:00:00
12654,2017:05:01:00:00:00,2017:05:02:00:00:00
12655,2017:05:06:00:00:00,2017:05:07:00:00:00
12656,2017:05:20:00:00:00,2017:05:21:00:00:00
12657,2017:05:17:00:00:00,2017:05:18:00:00:00
12658,2017:05:20:00:00:00,2017:05:21:00:00:00
12659,2017:05:22:00:00:00,2017:05:23:00:00:00
12662,2017:06:18:00:00:00,2017:06:19:00:00:00
12664,2017:06:25:00:00:00,2017:06:26:00:00:00
12670,2017:08:06:00:00:00,2017:08:07:00:00:00
12677,2017:09:08:00:00:00,2017:09:09:00:00:00
12681,2017:09:25:00:00:00,2017:09:26:00:00:00
12682,2017:09:29:00:00:00,2017:09:30:00:00:00
12685,2017:10:26:00:00:00,2017:10:27:00:00:00
12686,2017:10:28:00:00:00,2017:10:29:00:00:00
12687,2017:11:19:00:00:00,2017:11:20:00:00:00
12691,2017:12:13:00:00:00,2017:12:14:00:00:00
12692,2017:12:23:00:00:00,2017:12:24:00:00:00
12696,2018:01:16:00:00:00,2018:01:17:00:00:00
12697,2018:02:02:00:00:00,2018:02:03:00:00:00
12698,2018:02:07:00:00:00,2018:02:08:00:00:00
12703,2018:04:03:00:00:00,2018:04:04:00:00:00
12704,2018:04:16:00:00:00,2018:04:17:00:00:00
12706,2018:04:24:00:00:00,2018:04:25:00:00:00
12707,2018:04:23:00:00:00,2018:04:24:00:00:00
12708,2018:05:08:00:00:00,2018:05:09:00:00:00
12709,2018:05:12:00:00:00,2018:05:13:00:00:00
12710,2018:05:26:00:00:00,2018:05:27:00:00:00
12713,2018:06:17:00:00:00,2018:06:18:00:00:00
12717,2018:08:02:00:00:00,2018:08:03:00:00:00
12718,2018:08:17:00:00:00,2018:08:18:00:00:00
12719,2018:08:22:00:00:00,2018:08:23:00:00:00
12722,2018:09:12:00:00:00,2018:09:13:00:00:00
